------------------------------------------------------------------- 
Name: 12 
Date: 2018-04-13 
Number of Terminations: 53 
Number of Bifurcations: 61 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
171 	  13 	 2.62 
183 	  14 	 3.14 
204 	  15 	 2.62 
NaN 	 NaN 	 NaN 
175 	  20 	 3.14 
182 	  21 	 0.00 
138 	  24 	 0.00 
154 	  26 	 0.00 
 88 	  27 	 -2.09 
128 	  27 	 -2.62 
143 	  29 	 3.14 
121 	  32 	 0.79 
217 	  33 	 -0.52 
178 	  40 	 2.62 
204 	  43 	 2.62 
174 	  46 	 -0.52 
 72 	  55 	 1.05 
 88 	  58 	 -2.36 
267 	  58 	 1.05 
 74 	  63 	 1.05 
233 	  65 	 0.00 
270 	  69 	 0.00 
 74 	  71 	 0.79 
 93 	  71 	 0.79 
167 	  78 	 3.14 
 81 	  84 	 -2.36 
233 	  84 	 -1.05 
111 	  88 	 1.05 
161 	  97 	 0.00 
207 	 101 	 2.09 
184 	 103 	 2.36 
 56 	 104 	 0.79 
189 	 107 	 -0.79 
275 	 110 	 -0.79 
 55 	 118 	 1.57 
178 	 122 	 2.62 
NaN 	 NaN 	 NaN 
138 	 124 	 0.52 
NaN 	 NaN 	 NaN 
 49 	 150 	 1.05 
 47 	 168 	 1.05 
168 	 172 	 -1.05 
150 	 180 	 -2.36 
 48 	 181 	 1.57 
 48 	 193 	 0.79 
 54 	 198 	 0.79 
 78 	 205 	 -2.09 
 50 	 222 	 1.05 
 53 	 233 	 1.05 
 54 	 244 	 0.79 
204 	 250 	 -1.57 
235 	 256 	 1.57 
239 	 263 	 -1.57 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
NaN 	 NaN 	 NaN 	 	 NaN 	 	 0.00 
211 	  20 	 -2.09 	 	 NaN 	 	 0.00 
122 	  23 	 -2.36 	 	 2.09 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
240 	  37 	 2.36 	 	 -2.36 	 	 -0.52 
240 	  46 	 2.62 	 	 1.05 	 	 -0.79 
230 	  47 	 2.62 	 	 0.79 	 	 -0.52 
124 	  53 	 2.62 	 	 -2.09 	 	 0.79 
149 	  59 	 -2.62 	 	 1.05 	 	 -0.52 
247 	  75 	 2.36 	 	 -1.05 	 	 0.52 
260 	  77 	 3.14 	 	 -1.05 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
118 	 106 	 2.09 	 	 -2.09 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
263 	 110 	 3.14 	 	 1.05 	 	 -1.05 
172 	 122 	 3.14 	 	 -1.05 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
112 	 135 	 -2.36 	 	 1.57 	 	 -0.52 
 57 	 137 	 2.36 	 	 -2.09 	 	 0.79 
203 	 137 	 -2.62 	 	 1.57 	 	 -0.79 
118 	 138 	 3.14 	 	 -1.57 	 	 0.79 
197 	 139 	 2.36 	 	 -1.57 	 	 0.00 
253 	 140 	 3.14 	 	 2.09 	 	 -0.79 
242 	 141 	 2.09 	 	 -1.57 	 	 0.00 
 84 	 147 	 2.09 	 	 -2.09 	 	 0.52 
257 	 147 	 3.14 	 	 1.57 	 	 0.00 
266 	 147 	 3.14 	 	 1.57 	 	 -0.79 
 94 	 148 	 3.14 	 	 1.05 	 	 -1.05 
246 	 148 	 2.36 	 	 -1.57 	 	 0.52 
