------------------------------------------------------------------- 
Name: 19 
Date: 2018-04-13 
Number of Terminations: 35 
Number of Bifurcations: 75 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
NaN 	 NaN 	 NaN 
168 	  30 	 0.00 
182 	  30 	 -0.52 
164 	  43 	 0.52 
145 	  45 	 2.62 
239 	  47 	 -1.05 
253 	  53 	 2.09 
165 	  56 	 0.00 
 69 	  61 	 0.79 
211 	  68 	 2.62 
231 	  68 	 3.14 
236 	  73 	 -1.05 
216 	  75 	 0.00 
122 	  77 	 0.52 
114 	  82 	 3.14 
120 	  83 	 0.00 
166 	 101 	 -0.52 
 56 	 104 	 1.05 
184 	 104 	 2.36 
131 	 108 	 3.14 
 57 	 111 	 1.05 
 78 	 127 	 -2.36 
 53 	 137 	 1.57 
229 	 141 	 -0.79 
171 	 150 	 2.62 
 48 	 163 	 1.05 
276 	 165 	 0.00 
153 	 179 	 -0.52 
243 	 185 	 1.57 
249 	 192 	 -1.57 
222 	 195 	 -1.05 
 47 	 231 	 1.05 
NaN 	 NaN 	 NaN 
 44 	 260 	 -2.62 
 45 	 266 	 2.62 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
142 	  18 	 3.14 	 	 NaN 	 	 0.00 
152 	  18 	 -2.62 	 	 NaN 	 	 -0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
130 	  27 	 -2.62 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
167 	  37 	 3.14 	 	 -1.57 	 	 0.00 
215 	  40 	 3.14 	 	 -1.05 	 	 0.79 
231 	  43 	 -2.36 	 	 1.05 	 	 -1.05 
 89 	  53 	 -2.36 	 	 1.57 	 	 0.00 
122 	  55 	 2.62 	 	 -2.09 	 	 0.00 
191 	  59 	 2.62 	 	 0.79 	 	 -0.79 
159 	  60 	 -2.62 	 	 1.57 	 	 -0.79 
250 	  60 	 3.14 	 	 1.57 	 	 -0.79 
243 	  62 	 2.36 	 	 -1.57 	 	 0.00 
 80 	  65 	 -2.36 	 	 2.09 	 	 0.00 
 73 	  70 	 2.36 	 	 -2.36 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
196 	  78 	 2.62 	 	 1.05 	 	 -0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
218 	 100 	 -2.62 	 	 2.09 	 	 -0.79 
109 	 101 	 3.14 	 	 0.79 	 	 -0.79 
134 	 101 	 2.62 	 	 -1.57 	 	 0.52 
213 	 104 	 2.62 	 	 -1.05 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
159 	 113 	 -2.62 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
265 	 135 	 3.14 	 	 0.79 	 	 -0.79 
220 	 137 	 2.36 	 	 -1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 63 	 154 	 -2.36 	 	 1.05 	 	 0.00 
 69 	 154 	 3.14 	 	 -1.57 	 	 0.79 
212 	 157 	 3.14 	 	 1.57 	 	 -1.05 
160 	 166 	 2.62 	 	 1.05 	 	 -0.79 
244 	 168 	 3.14 	 	 1.57 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
238 	 169 	 2.36 	 	 -1.57 	 	 0.00 
 76 	 176 	 3.14 	 	 -2.09 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
144 	 182 	 2.62 	 	 -2.09 	 	 0.52 
177 	 185 	 2.62 	 	 1.05 	 	 -1.05 
135 	 198 	 -2.62 	 	 1.57 	 	 -0.52 
265 	 199 	 2.62 	 	 -1.05 	 	 0.00 
169 	 200 	 3.14 	 	 1.57 	 	 -1.05 
163 	 201 	 2.36 	 	 -1.05 	 	 0.00 
145 	 202 	 2.62 	 	 -1.05 	 	 0.79 
155 	 206 	 -2.62 	 	 1.57 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
270 	 210 	 3.14 	 	 2.09 	 	 -0.79 
 49 	 211 	 2.62 	 	 -1.57 	 	 0.79 
258 	 211 	 2.09 	 	 -1.57 	 	 0.00 
 65 	 213 	 -2.36 	 	 1.57 	 	 0.00 
143 	 213 	 2.36 	 	 -1.05 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
111 	 223 	 -2.36 	 	 2.09 	 	 0.52 
226 	 223 	 3.14 	 	 1.57 	 	 -0.79 
126 	 228 	 -2.36 	 	 1.57 	 	 -0.52 
257 	 229 	 3.14 	 	 2.09 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
121 	 236 	 -2.09 	 	 1.57 	 	 0.00 
127 	 238 	 3.14 	 	 -1.57 	 	 0.79 
196 	 239 	 2.36 	 	 -1.05 	 	 0.79 
 94 	 242 	 -2.09 	 	 1.57 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
219 	 252 	 2.09 	 	 -2.09 	 	 0.00 
259 	 252 	 2.36 	 	 -2.62 	 	 0.00 
131 	 253 	 -2.36 	 	 1.57 	 	 -0.52 
 81 	 260 	 -2.36 	 	 1.57 	 	 0.00 
 74 	 263 	 -2.36 	 	 1.57 	 	 0.00 
120 	 267 	 -2.62 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
153 	 276 	 -2.62 	 	 2.09 	 	 -1.05 
114 	 282 	 -2.62 	 	 -1.57 	 	 0.79 
154 	 285 	 3.14 	 	 1.05 	 	 -0.79 
